"filename", "language", "Markdown", "JSON", "TypeScript JSX", "YAML", "TypeScript", "PostCSS", "JSON with Comments", "JavaScript", "XML", "MS SQL", "comment", "blank", "total"
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0011_blog_settings_announcements.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 1, 28
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0011_jazzy_sage.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 0, 25
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0012_blog_category_visibility.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0012_unusual_forge.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0013_magical_shocker.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0014_volatile_toxin.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0015_marketplace_perf_indexes.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 5
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0015_tiny_wild_child.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 6, 0, 87
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0016_marketplace_item_requests.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1, 2, 31
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0016_overjoyed_the_enforcers.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 3, 1, 42
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0017_flawless_spirit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 0, 21
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0017_require_request_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 4, 37
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0018_early_stark_industries.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0018_rbac.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 2, 10, 75
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0019_discord_embeds.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 1, 23
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\0020_webhook_destinations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 2, 19
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0000_snapshot.json", "JSON", 0, 716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 716
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0001_snapshot.json", "JSON", 0, 872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 872
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0002_snapshot.json", "JSON", 0, 872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 872
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0003_snapshot.json", "JSON", 0, 1048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1048
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0004_snapshot.json", "JSON", 0, 1872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1872
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0005_snapshot.json", "JSON", 0, 1984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1984
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0006_snapshot.json", "JSON", 0, 2392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2392
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0007_snapshot.json", "JSON", 0, 2392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2392
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0008_snapshot.json", "JSON", 0, 2404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2404
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0009_snapshot.json", "JSON", 0, 2707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2707
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0010_snapshot.json", "JSON", 0, 2811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2811
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0011_snapshot.json", "JSON", 0, 2988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2988
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0012_snapshot.json", "JSON", 0, 2994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2994
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0013_snapshot.json", "JSON", 0, 2994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2994
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0014_snapshot.json", "JSON", 0, 2994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2994
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0015_snapshot.json", "JSON", 0, 3658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3658
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0016_snapshot.json", "JSON", 0, 3894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3894
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0017_snapshot.json", "JSON", 0, 4047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4047
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\0018_snapshot.json", "JSON", 0, 4047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4047
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\drizzle\meta\_journal.json", "JSON", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 6, 5, 49
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\absolute-url.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\admin-access.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 5, 8, 57
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\auth-client.ts", "TypeScript", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 3, 93
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\auth-types.ts", "TypeScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\auth.ts", "TypeScript", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 2, 9, 242
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\auth\better-auth.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 2, 19
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\blog-auth.ts", "TypeScript", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\client-permissions.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 2, 3, 25
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\creator-auth.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 5, 9, 52
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\db.ts", "TypeScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\email\invitation.tsx", "TypeScript JSX", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 4, 108
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\email\resend.ts", "TypeScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\email\reset-password.tsx", "TypeScript JSX", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\fertility\data.ts", "TypeScript", 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 7, 12, 155
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\guards.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 1, 8, 53
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\hljs\lsl.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 6, 6, 88
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\metadata.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\permission-service.ts", "TypeScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 2, 17, 164
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\permissions.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 9, 10, 69
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\rate-limit.ts", "TypeScript", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 10, 8, 144
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\shared.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\sl-auth.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 6, 13, 63
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\utils.ts", "TypeScript", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 3, 8, 51
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\lib\webhooks.ts", "TypeScript", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 4, 11, 143
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\middleware.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\next.config.ts", "TypeScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 5, 39
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\package.json", "JSON", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 133
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 2, 9
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\public\favicon\light\site.webmanifest", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\public\favicon\site.webmanifest", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\public\logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\auth-schema.ts", "TypeScript", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 3, 13, 192
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\blog.ts", "TypeScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 11, 13, 157
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\fertility-schema.ts", "TypeScript", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 4, 5, 56
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\rbac.ts", "TypeScript", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\sl-schema.ts", "TypeScript", 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 28, 38, 396
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\sl.zod.ts", "TypeScript", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 9, 16, 131
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\schemas\webhook.ts", "TypeScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 31
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\types\react-syntax-highlighter-esm.d.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\types\redis.d.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\types\upstash-redis.d.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\core\vercel.json", "JSON", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\package.json", "JSON", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\src\index.ts", "TypeScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\src\login.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 9, 36
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\src\scrape.ts", "TypeScript", 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 1, 46, 491
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\src\utils.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\scraper-cli\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\shared-data\package.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\shared-data\src\index.ts", "TypeScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\packages\shared-data\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\pnpm-lock.yaml", "YAML", 0, 0, 0, 9190, 0, 0, 0, 0, 0, 0, 0, 2191, 11381
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\pnpm-workspace.yaml", "YAML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\tsconfig.base.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\turbo.json", "JSON", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Dabz\Desktop\Dev\sl.itzdabbzz.me\vercel.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"Total", "-", 734, 48330, 27832, 9206, 6942, 643, 62, 44, 8, 732, 804, 5093, 100430
